season,start_yardline,BLOCKED_FG,"BLOCKED_FG,_DOWNS",BLOCKED_FG_DOWNS,BLOCKED_PUNT,"BLOCKED_PUNT,_DOWNS","BLOCKED_PUNT,_SAFETY",BLOCKED_PUNT_DOWNS,DOWNS,END_GAME,END_HALF,FIELD_GOAL,FUMBLE,"FUMBLE,_SAFETY",FUMBLE_SAFETY,INTERCEPTION,MISSED_FG,PUNT,SAFETY,TOUCHDOWN,UNKNOWN,SCORING
2005,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.03636363636363636,0.07272727272727272,0.05454545454545454,0.0,0.0,0.10909090909090909,0.0,0.6181818181818182,0.0,0.09090909090909091,0.0,0.16363636363636364
2005,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.022222222222222223,0.022222222222222223,0.08888888888888889,0.08888888888888889,0.0,0.0,0.06666666666666667,0.022222222222222223,0.5111111111111111,0.0,0.1111111111111111,0.0,0.2
2005,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0851063829787234,0.0425531914893617,0.10638297872340426,0.02127659574468085,0.02127659574468085,0.0,0.0425531914893617,0.0,0.5957446808510638,0.0,0.0425531914893617,0.0,0.14893617021276595
2005,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.0,0.0,0.10714285714285714,0.0,0.5714285714285714,0.0,0.10714285714285714,0.0,0.14285714285714285
2005,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.10256410256410256,0.05128205128205128,0.0,0.0,0.05128205128205128,0.0,0.5641025641025641,0.02564102564102564,0.1282051282051282,0.0,0.23076923076923075
2005,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.029411764705882353,0.08823529411764706,0.0,0.0,0.029411764705882353,0.0,0.7352941176470589,0.0,0.058823529411764705,0.0,0.08823529411764705
2005,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.0,0.0,0.0,0.02857142857142857,0.05714285714285714,0.6857142857142857,0.08571428571428572,0.02857142857142857,0.0,0.08571428571428572
2005,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.125,0.041666666666666664,0.0,0.0,0.0,0.625,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333333
2006,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0
2006,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6
2006,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.75
2006,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.75
2006,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.0
2006,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.8571428571428571
2006,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.8
2006,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.7
2006,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.8
2006,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0
2006,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.5384615384615384,0.0,0.8461538461538461
2006,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.8571428571428571
2006,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.46153846153846156,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.3076923076923077,0.0,0.7692307692307693
2006,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.5384615384615384,0.0,0.9230769230769231
2006,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75
2006,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.9
2006,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,0.7777777777777777
2006,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,1.0
2006,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.6153846153846154,0.0,0.7692307692307693
2006,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.2,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.4666666666666667,0.0,0.6666666666666667
2006,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.5454545454545454,0.0,0.9090909090909091
2006,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.1875,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.625,0.0,0.8125
2006,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.8181818181818181
2006,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.35714285714285715,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.8571428571428572
2006,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.7272727272727273
2006,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.5,0.0,0.7
2006,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.35,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.25,0.0,0.6
2006,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.13333333333333333,0.1,0.0,0.0,0.1,0.1,0.2,0.0,0.26666666666666666,0.0,0.4
2006,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.5263157894736842,0.10526315789473684,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.10526315789473684,0.0,0.631578947368421
2006,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.36363636363636365,0.0,0.7727272727272727
2006,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.26666666666666666,0.0,0.6666666666666667
2006,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.29411764705882354,0.058823529411764705,0.0,0.0,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.0,0.23529411764705882,0.0,0.5294117647058824
2006,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.46153846153846156,0.0,0.5384615384615385
2006,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.16666666666666666,0.0,0.26666666666666666,0.1,0.0,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.26666666666666666,0.0,0.5333333333333333
2006,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.043478260869565216,0.0,0.0,0.08695652173913043,0.08695652173913043,0.13043478260869565,0.0,0.391304347826087,0.0,0.6521739130434783
2006,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.21428571428571427,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.3571428571428571
2006,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.0,0.22727272727272727,0.0,0.3181818181818182,0.0,0.5
2006,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.13333333333333333,0.0,0.3,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.1,0.0,0.3333333333333333,0.0,0.6333333333333333
2006,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.10714285714285714,0.0,0.17857142857142858,0.03571428571428571,0.0,0.0,0.0,0.07142857142857142,0.10714285714285714,0.0,0.32142857142857145,0.0,0.5
2006,42,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.23333333333333334,0.03333333333333333,0.0,0.0,0.1,0.03333333333333333,0.2,0.0,0.26666666666666666,0.0,0.5
2006,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.2631578947368421,0.02631578947368421,0.0,0.0,0.05263157894736842,0.02631578947368421,0.18421052631578946,0.0,0.23684210526315788,0.0,0.5
2006,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0625,0.03125,0.375,0.0,0.0,0.0,0.03125,0.0625,0.15625,0.0,0.25,0.0,0.625
2006,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.125,0.041666666666666664,0.08333333333333333,0.0,0.2916666666666667,0.0,0.625
2006,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.1111111111111111,0.027777777777777776,0.25,0.027777777777777776,0.0,0.0,0.08333333333333333,0.027777777777777776,0.25,0.0,0.19444444444444445,0.0,0.4444444444444444
2006,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.041666666666666664,0.0,0.16666666666666666,0.0,0.25,0.0,0.5833333333333333
2006,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.23333333333333334,0.1,0.3,0.0,0.2,0.0,0.30000000000000004
2006,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.029411764705882353,0.29411764705882354,0.058823529411764705,0.0,0.0,0.058823529411764705,0.029411764705882353,0.35294117647058826,0.0,0.11764705882352941,0.0,0.4117647058823529
2006,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.08333333333333333,0.19444444444444445,0.05555555555555555,0.0,0.0,0.05555555555555555,0.08333333333333333,0.19444444444444445,0.0,0.2777777777777778,0.0,0.4722222222222222
2006,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.045454545454545456,0.022727272727272728,0.1590909090909091,0.09090909090909091,0.0,0.0,0.11363636363636363,0.06818181818181818,0.1590909090909091,0.0,0.3181818181818182,0.0,0.4772727272727273
2006,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.1891891891891892,0.02702702702702703,0.0,0.0,0.16216216216216217,0.05405405405405406,0.32432432432432434,0.0,0.21621621621621623,0.0,0.40540540540540543
2006,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.0,0.0,0.10810810810810811,0.10810810810810811,0.0,0.0,0.02702702702702703,0.0,0.43243243243243246,0.0,0.24324324324324326,0.0,0.35135135135135137
2006,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.01639344262295082,0.0,0.26229508196721313,0.04918032786885246,0.0,0.0,0.06557377049180328,0.03278688524590164,0.3770491803278688,0.0,0.18032786885245902,0.0,0.4426229508196722
2006,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.06,0.02,0.14,0.06,0.0,0.0,0.1,0.08,0.2,0.0,0.24,0.0,0.38
2006,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.03125,0.0,0.09375,0.046875,0.0,0.0,0.078125,0.046875,0.421875,0.0,0.25,0.0,0.34375
2006,57,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.015873015873015872,0.031746031746031744,0.0,0.2698412698412698,0.06349206349206349,0.0,0.0,0.09523809523809523,0.015873015873015872,0.25396825396825395,0.0,0.23809523809523808,0.0,0.5079365079365079
2006,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.234375,0.078125,0.0,0.0,0.0625,0.046875,0.328125,0.0,0.234375,0.0,0.46875
2006,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.07142857142857142,0.02857142857142857,0.14285714285714285,0.08571428571428572,0.0,0.0,0.05714285714285714,0.014285714285714285,0.44285714285714284,0.0,0.12857142857142856,0.0,0.2714285714285714
2006,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015503875968992248,0.05426356589147287,0.023255813953488372,0.13953488372093023,0.05426356589147287,0.0,0.0,0.08527131782945736,0.06201550387596899,0.4108527131782946,0.0,0.15503875968992248,0.0,0.2945736434108527
2006,61,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.06315789473684211,0.031578947368421054,0.021052631578947368,0.17894736842105263,0.031578947368421054,0.0,0.0,0.07368421052631578,0.042105263157894736,0.3473684210526316,0.0,0.2,0.0,0.37894736842105264
2006,62,0.0,0.0,0.0,0.00980392156862745,0.0,0.0,0.0,0.06862745098039216,0.0196078431372549,0.00980392156862745,0.18627450980392157,0.0392156862745098,0.0,0.0,0.0784313725490196,0.058823529411764705,0.28431372549019607,0.0,0.24509803921568626,0.0,0.43137254901960786
2006,63,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.034482758620689655,0.05747126436781609,0.022988505747126436,0.09195402298850575,0.04597701149425287,0.0,0.0,0.05747126436781609,0.022988505747126436,0.40229885057471265,0.0,0.25287356321839083,0.0,0.3448275862068966
2006,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02830188679245283,0.02830188679245283,0.02830188679245283,0.18867924528301888,0.10377358490566038,0.0,0.0,0.10377358490566038,0.018867924528301886,0.4056603773584906,0.0,0.09433962264150944,0.0,0.28301886792452835
2006,65,0.0,0.0,0.0,0.008620689655172414,0.0,0.0,0.0,0.04310344827586207,0.02586206896551724,0.05172413793103448,0.1810344827586207,0.0603448275862069,0.0,0.0,0.10344827586206896,0.017241379310344827,0.3706896551724138,0.0,0.13793103448275862,0.0,0.31896551724137934
2006,66,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,0.023622047244094488,0.0,0.031496062992125984,0.14173228346456693,0.08661417322834646,0.0,0.0,0.14173228346456693,0.007874015748031496,0.4330708661417323,0.0,0.12598425196850394,0.0,0.26771653543307083
2006,67,0.00819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,0.01639344262295082,0.04918032786885246,0.11475409836065574,0.05737704918032787,0.0,0.0,0.12295081967213115,0.02459016393442623,0.4098360655737705,0.0,0.16393442622950818,0.0,0.2786885245901639
2006,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028368794326241134,0.014184397163120567,0.028368794326241134,0.09219858156028368,0.06382978723404255,0.0,0.0,0.09929078014184398,0.014184397163120567,0.524822695035461,0.0,0.1347517730496454,0.0,0.22695035460992907
2006,69,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.04142011834319527,0.05325443786982249,0.023668639053254437,0.11242603550295859,0.047337278106508875,0.0,0.0,0.08875739644970414,0.01775147928994083,0.4378698224852071,0.0,0.17159763313609466,0.0,0.28402366863905326
2006,70,0.012903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.04516129032258064,0.0,0.03870967741935484,0.09032258064516129,0.04516129032258064,0.0,0.0,0.11612903225806452,0.012903225806451613,0.41935483870967744,0.0,0.21935483870967742,0.0,0.3096774193548387
2006,71,0.0064516129032258064,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.05161290322580645,0.10967741935483871,0.07741935483870968,0.0,0.0,0.11612903225806452,0.01935483870967742,0.4064516129032258,0.0,0.14193548387096774,0.0,0.25161290322580643
2006,72,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.024691358024691357,0.037037037037037035,0.037037037037037035,0.10493827160493827,0.09876543209876543,0.0,0.0,0.1111111111111111,0.043209876543209874,0.4012345679012346,0.0,0.13580246913580246,0.0,0.24074074074074073
2006,73,0.0,0.0,0.0,0.004975124378109453,0.0,0.0,0.0,0.03482587064676617,0.01990049751243781,0.01990049751243781,0.0945273631840796,0.06467661691542288,0.0,0.0,0.11940298507462686,0.024875621890547265,0.472636815920398,0.0,0.14427860696517414,0.0,0.23880597014925375
2006,74,0.0,0.0,0.0,0.004830917874396135,0.0,0.0,0.0,0.00966183574879227,0.014492753623188406,0.01932367149758454,0.0821256038647343,0.033816425120772944,0.0,0.0,0.08695652173913043,0.028985507246376812,0.4927536231884058,0.0,0.22705314009661837,0.0,0.3091787439613527
2006,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037267080745341616,0.031055900621118012,0.037267080745341616,0.14906832298136646,0.062111801242236024,0.0,0.0,0.07453416149068323,0.037267080745341616,0.4409937888198758,0.0,0.13043478260869565,0.0,0.2795031055900621
2006,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05952380952380952,0.023809523809523808,0.011904761904761904,0.07142857142857142,0.05357142857142857,0.0,0.0,0.125,0.011904761904761904,0.4642857142857143,0.0,0.17857142857142858,0.0,0.25
2006,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026490066225165563,0.019867549668874173,0.046357615894039736,0.11920529801324503,0.06622516556291391,0.0,0.0,0.052980132450331126,0.026490066225165563,0.5165562913907285,0.0,0.12582781456953643,0.0,0.24503311258278146
2006,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.012987012987012988,0.032467532467532464,0.09740259740259741,0.05194805194805195,0.0,0.0,0.09090909090909091,0.006493506493506494,0.512987012987013,0.0,0.14935064935064934,0.0,0.24675324675324675
2006,79,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.024691358024691357,0.012345679012345678,0.05555555555555555,0.07407407407407407,0.0,0.0,0.11728395061728394,0.030864197530864196,0.5308641975308642,0.0,0.12962962962962962,0.0,0.18518518518518517
2006,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032981530343007916,0.014511873350923483,0.04617414248021108,0.09894459102902374,0.047493403693931395,0.0,0.0,0.07519788918205805,0.021108179419525065,0.5131926121372031,0.002638522427440633,0.14775725593667546,0.0,0.2467018469656992
2006,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042735042735042736,0.03418803418803419,0.06837606837606838,0.08547008547008547,0.0,0.0,0.11965811965811966,0.03418803418803419,0.47863247863247865,0.0,0.13675213675213677,0.0,0.20512820512820515
2006,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06862745098039216,0.0196078431372549,0.058823529411764705,0.06862745098039216,0.058823529411764705,0.0,0.0,0.09803921568627451,0.0392156862745098,0.45098039215686275,0.0,0.13725490196078433,0.0,0.2058823529411765
2006,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09302325581395349,0.05813953488372093,0.03488372093023256,0.09302325581395349,0.06976744186046512,0.0,0.0,0.08139534883720931,0.023255813953488372,0.5,0.0,0.046511627906976744,0.0,0.13953488372093023
2006,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.07291666666666667,0.08333333333333333,0.07291666666666667,0.0,0.0,0.10416666666666667,0.0,0.5104166666666666,0.0,0.11458333333333333,0.0,0.19791666666666666
2006,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08791208791208792,0.054945054945054944,0.02197802197802198,0.0989010989010989,0.054945054945054944,0.0,0.0,0.07692307692307693,0.01098901098901099,0.46153846153846156,0.0,0.13186813186813187,0.0,0.23076923076923078
2006,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.047619047619047616,0.07142857142857142,0.08333333333333333,0.0,0.0,0.07142857142857142,0.0,0.47619047619047616,0.0,0.21428571428571427,0.0,0.2857142857142857
2006,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.07692307692307693,0.03076923076923077,0.046153846153846156,0.03076923076923077,0.0,0.0,0.07692307692307693,0.015384615384615385,0.5846153846153846,0.0,0.12307692307692308,0.0,0.16923076923076924
2006,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.031914893617021274,0.0425531914893617,0.13829787234042554,0.0425531914893617,0.0,0.0,0.09574468085106383,0.010638297872340425,0.43617021276595747,0.0,0.19148936170212766,0.0,0.32978723404255317
2006,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.03529411764705882,0.023529411764705882,0.09411764705882353,0.047058823529411764,0.0,0.0,0.08235294117647059,0.03529411764705882,0.5176470588235295,0.0,0.1411764705882353,0.0,0.23529411764705882
2006,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.03488372093023256,0.10465116279069768,0.03488372093023256,0.0,0.0,0.06976744186046512,0.0,0.6046511627906976,0.011627906976744186,0.09302325581395349,0.0,0.19767441860465118
2006,91,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.014084507042253521,0.028169014084507043,0.04225352112676056,0.07042253521126761,0.0,0.0,0.09859154929577464,0.028169014084507043,0.49295774647887325,0.028169014084507043,0.18309859154929578,0.0,0.22535211267605634
2006,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06382978723404255,0.0851063829787234,0.02127659574468085,0.0851063829787234,0.0425531914893617,0.0,0.0,0.06382978723404255,0.02127659574468085,0.5319148936170213,0.0,0.0851063829787234,0.0,0.1702127659574468
2006,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.08,0.02,0.0,0.0,0.1,0.0,0.56,0.0,0.08,0.0,0.16
2006,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.04878048780487805,0.07317073170731707,0.04878048780487805,0.024390243902439025,0.0,0.0,0.024390243902439025,0.04878048780487805,0.5365853658536586,0.024390243902439025,0.14634146341463414,0.0,0.1951219512195122
2006,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.09302325581395349,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.0,0.0,0.09302325581395349,0.0,0.4883720930232558,0.023255813953488372,0.11627906976744186,0.0,0.18604651162790697
2006,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.125,0.0,0.03125,0.0,0.0,0.0,0.09375,0.0,0.65625,0.03125,0.03125,0.0,0.0625
2006,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.0,0.0,0.05714285714285714,0.0,0.4857142857142857,0.0,0.2,0.0,0.2285714285714286
2006,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.03636363636363636,0.07272727272727272,0.05454545454545454,0.07272727272727272,0.01818181818181818,0.0,0.07272727272727272,0.0,0.5818181818181818,0.05454545454545454,0.01818181818181818,0.0,0.07272727272727272
2006,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.03125,0.0625,0.0625,0.0,0.0,0.0625,0.03125,0.46875,0.0625,0.1875,0.0,0.25
2007,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2007,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2007,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2007,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
2007,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2007,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2007,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75
