game_id,play_id,return_touchdown,starting_field_position
2023_04_LA_IND,301.0,0.0,75.0
2023_04_LA_IND,790.0,0.0,75.0
2023_04_LA_IND,1119.0,0.0,75.0
2023_04_LA_IND,1502.0,0.0,75.0
2023_04_LA_IND,1992.0,0.0,75.0
2023_04_LA_IND,2454.0,0.0,75.0
2023_04_LA_IND,2593.0,0.0,75.0
2023_04_LA_IND,3355.0,0.0,75.0
2023_04_LA_IND,3876.0,0.0,75.0
2023_04_LA_IND,4374.0,0.0,75.0
2023_04_LV_LAC,39.0,0.0,86.0
2023_04_LV_LAC,343.0,0.0,75.0
2023_04_LV_LAC,889.0,0.0,75.0
2023_04_LV_LAC,1295.0,0.0,63.0
2023_04_LV_LAC,1578.0,0.0,75.0
2023_04_LV_LAC,1884.0,0.0,75.0
2023_04_LV_LAC,2271.0,0.0,75.0
2023_04_LV_LAC,2820.0,0.0,75.0
2023_04_LV_LAC,3888.0,0.0,75.0
2023_04_MIA_BUF,39.0,0.0,75.0
2023_04_MIA_BUF,279.0,0.0,77.0
2023_04_MIA_BUF,530.0,0.0,80.0
2023_04_MIA_BUF,862.0,0.0,70.0
2023_04_MIA_BUF,1157.0,0.0,79.0
2023_04_MIA_BUF,1403.0,0.0,78.0
2023_04_MIA_BUF,1930.0,0.0,75.0
2023_04_MIA_BUF,2150.0,0.0,75.0
2023_04_MIA_BUF,2305.0,0.0,75.0
2023_04_MIA_BUF,2640.0,0.0,75.0
2023_04_MIA_BUF,2821.0,0.0,75.0
2023_04_MIA_BUF,3039.0,0.0,75.0
2023_04_MIA_BUF,3313.0,0.0,75.0
2023_04_MIN_CAR,40.0,0.0,75.0
2023_04_MIN_CAR,356.0,0.0,77.0
2023_04_MIN_CAR,910.0,0.0,64.0
2023_04_MIN_CAR,1214.0,0.0,70.0
2023_04_MIN_CAR,2067.0,0.0,75.0
2023_04_MIN_CAR,2678.0,0.0,75.0
2023_04_MIN_CAR,2957.0,0.0,77.0
2023_04_NE_DAL,39.0,0.0,75.0
2023_04_NE_DAL,302.0,0.0,75.0
2023_04_NE_DAL,537.0,0.0,75.0
2023_04_NE_DAL,821.0,0.0,75.0
2023_04_NE_DAL,1271.0,0.0,75.0
2023_04_NE_DAL,1658.0,0.0,75.0
2023_04_NE_DAL,1907.0,0.0,75.0
2023_04_NE_DAL,2192.0,0.0,75.0
2023_04_NE_DAL,2657.0,0.0,75.0
2023_04_NE_DAL,3642.0,0.0,75.0
2023_04_PIT_HOU,39.0,0.0,69.0
2023_04_PIT_HOU,472.0,0.0,81.0
2023_04_PIT_HOU,918.0,0.0,75.0
2023_04_PIT_HOU,1238.0,0.0,79.0
2023_04_PIT_HOU,2236.0,0.0,75.0
2023_04_PIT_HOU,2481.0,0.0,75.0
2023_04_PIT_HOU,2787.0,0.0,75.0
2023_04_PIT_HOU,3373.0,0.0,72.0
2023_04_PIT_HOU,3817.0,0.0,75.0
2023_04_SEA_NYG,40.0,0.0,75.0
2023_04_SEA_NYG,1035.0,0.0,90.0
2023_04_SEA_NYG,1746.0,0.0,75.0
2023_04_SEA_NYG,2013.0,0.0,75.0
2023_04_SEA_NYG,2351.0,0.0,72.0
2023_04_SEA_NYG,3166.0,0.0,75.0
2023_04_SEA_NYG,3934.0,0.0,75.0
2023_04_TB_NO,40.0,0.0,75.0
2023_04_TB_NO,385.0,0.0,75.0
2023_04_TB_NO,1706.0,0.0,75.0
2023_04_TB_NO,2266.0,0.0,83.0
2023_04_TB_NO,2338.0,0.0,75.0
2023_04_TB_NO,3133.0,0.0,75.0
2023_04_TB_NO,3390.0,0.0,75.0
2023_04_TB_NO,3816.0,0.0,75.0
2023_04_TB_NO,4135.0,0.0,75.0
2023_04_TB_NO,4357.0,0.0,75.0
2023_04_WAS_PHI,39.0,0.0,75.0
2023_04_WAS_PHI,433.0,0.0,75.0
2023_04_WAS_PHI,809.0,0.0,75.0
2023_04_WAS_PHI,1109.0,0.0,75.0
2023_04_WAS_PHI,1852.0,0.0,75.0
2023_04_WAS_PHI,2108.0,0.0,75.0
2023_04_WAS_PHI,2330.0,0.0,75.0
2023_04_WAS_PHI,2662.0,0.0,75.0
2023_04_WAS_PHI,3231.0,0.0,75.0
2023_04_WAS_PHI,3585.0,0.0,75.0
2023_04_WAS_PHI,4195.0,0.0,64.0
2023_04_WAS_PHI,4532.0,0.0,75.0
2023_05_BAL_PIT,38.0,0.0,75.0
2023_05_BAL_PIT,583.0,0.0,75.0
2023_05_BAL_PIT,1102.0,0.0,90.0
2023_05_BAL_PIT,1720.0,0.0,75.0
2023_05_BAL_PIT,2074.0,0.0,75.0
2023_05_BAL_PIT,3167.0,0.0,56.0
2023_05_BAL_PIT,3422.0,0.0,75.0
2023_05_BAL_PIT,3883.0,0.0,75.0
2023_05_BAL_PIT,4072.0,0.0,75.0
2023_05_CAR_DET,40.0,0.0,75.0
2023_05_CAR_DET,456.0,0.0,83.0
2023_05_CAR_DET,741.0,0.0,75.0
2023_05_CAR_DET,1234.0,0.0,81.0
2023_05_CAR_DET,1770.0,0.0,77.0
2023_05_CAR_DET,1861.0,0.0,68.0
2023_05_CAR_DET,2153.0,0.0,75.0
2023_05_CAR_DET,2222.0,0.0,75.0
2023_05_CAR_DET,3232.0,0.0,75.0
2023_05_CAR_DET,3485.0,0.0,75.0
2023_05_CAR_DET,3702.0,0.0,75.0
2023_05_CAR_DET,4125.0,0.0,45.0
2023_05_CHI_WAS,40.0,0.0,75.0
2023_05_CHI_WAS,221.0,0.0,75.0
2023_05_CHI_WAS,663.0,0.0,75.0
2023_05_CHI_WAS,1005.0,0.0,75.0
2023_05_CHI_WAS,1378.0,0.0,75.0
2023_05_CHI_WAS,1699.0,0.0,75.0
2023_05_CHI_WAS,1917.0,0.0,75.0
2023_05_CHI_WAS,2090.0,0.0,75.0
2023_05_CHI_WAS,2305.0,0.0,75.0
2023_05_CHI_WAS,2867.0,0.0,75.0
2023_05_CHI_WAS,3118.0,0.0,75.0
2023_05_CHI_WAS,3460.0,0.0,75.0
2023_05_CHI_WAS,3966.0,0.0,75.0
2023_05_CHI_WAS,4179.0,0.0,75.0
2023_05_CIN_ARI,39.0,0.0,75.0
2023_05_CIN_ARI,446.0,0.0,75.0
2023_05_CIN_ARI,787.0,0.0,75.0
2023_05_CIN_ARI,1067.0,0.0,75.0
2023_05_CIN_ARI,1337.0,0.0,75.0
2023_05_CIN_ARI,1983.0,0.0,75.0
2023_05_CIN_ARI,2293.0,0.0,75.0
2023_05_CIN_ARI,2397.0,0.0,75.0
2023_05_CIN_ARI,2700.0,0.0,75.0
2023_05_CIN_ARI,3571.0,0.0,75.0
2023_05_CIN_ARI,3802.0,0.0,75.0
2023_05_DAL_SF,39.0,0.0,75.0
2023_05_DAL_SF,315.0,0.0,75.0
2023_05_DAL_SF,1308.0,0.0,78.0
2023_05_DAL_SF,1662.0,0.0,75.0
2023_05_DAL_SF,1958.0,0.0,66.0
2023_05_DAL_SF,2307.0,0.0,71.0
2023_05_DAL_SF,2466.0,0.0,75.0
2023_05_DAL_SF,2739.0,0.0,79.0
2023_05_DAL_SF,3163.0,0.0,75.0
2023_05_DAL_SF,3288.0,0.0,75.0
2023_05_GB_LV,40.0,0.0,75.0
2023_05_GB_LV,677.0,0.0,75.0
2023_05_GB_LV,1402.0,0.0,75.0
2023_05_GB_LV,1555.0,0.0,75.0
2023_05_GB_LV,1952.0,0.0,75.0
2023_05_GB_LV,2275.0,0.0,72.0
2023_05_GB_LV,2529.0,0.0,75.0
2023_05_GB_LV,2847.0,0.0,75.0
2023_05_HOU_ATL,39.0,0.0,89.0
2023_05_HOU_ATL,318.0,0.0,75.0
2023_05_HOU_ATL,523.0,0.0,75.0
2023_05_HOU_ATL,1050.0,0.0,75.0
2023_05_HOU_ATL,2330.0,0.0,75.0
2023_05_HOU_ATL,2718.0,0.0,75.0
2023_05_HOU_ATL,3458.0,0.0,75.0
2023_05_HOU_ATL,3817.0,0.0,75.0
2023_05_HOU_ATL,4129.0,0.0,75.0
2023_05_JAX_BUF,39.0,0.0,85.0
2023_05_JAX_BUF,611.0,0.0,75.0
2023_05_JAX_BUF,958.0,0.0,75.0
2023_05_JAX_BUF,2061.0,0.0,75.0
2023_05_JAX_BUF,2326.0,0.0,75.0
2023_05_JAX_BUF,3848.0,0.0,75.0
2023_05_JAX_BUF,4290.0,0.0,75.0
2023_05_JAX_BUF,4462.0,0.0,75.0
2023_05_JAX_BUF,4594.0,0.0,49.0
2023_05_KC_MIN,39.0,0.0,75.0
2023_05_KC_MIN,336.0,0.0,75.0
2023_05_KC_MIN,721.0,0.0,75.0
2023_05_KC_MIN,1053.0,0.0,75.0
2023_05_KC_MIN,1411.0,0.0,75.0
2023_05_KC_MIN,1865.0,0.0,75.0
2023_05_KC_MIN,2233.0,0.0,75.0
2023_05_KC_MIN,2540.0,0.0,75.0
2023_05_KC_MIN,3083.0,0.0,75.0
2023_05_KC_MIN,3467.0,0.0,72.0
2023_05_NO_NE,39.0,0.0,78.0
2023_05_NO_NE,666.0,0.0,79.0
2023_05_NO_NE,1236.0,0.0,83.0
2023_05_NO_NE,1517.0,0.0,75.0
2023_05_NO_NE,2363.0,0.0,75.0
2023_05_NO_NE,2563.0,0.0,75.0
2023_05_NO_NE,3439.0,0.0,75.0
2023_05_NO_NE,3934.0,0.0,75.0
2023_05_NYG_MIA,41.0,0.0,75.0
2023_05_NYG_MIA,430.0,0.0,75.0
2023_05_NYG_MIA,1163.0,0.0,75.0
2023_05_NYG_MIA,1609.0,0.0,75.0
2023_05_NYG_MIA,1798.0,0.0,72.0
2023_05_NYG_MIA,2103.0,0.0,75.0
2023_05_NYG_MIA,2219.0,0.0,75.0
2023_05_NYG_MIA,2734.0,0.0,75.0
2023_05_NYG_MIA,2970.0,0.0,75.0
2023_05_NYG_MIA,3422.0,0.0,75.0
2023_05_NYJ_DEN,39.0,0.0,75.0
2023_05_NYJ_DEN,305.0,0.0,75.0
2023_05_NYJ_DEN,585.0,0.0,75.0
2023_05_NYJ_DEN,800.0,0.0,67.0
2023_05_NYJ_DEN,1177.0,0.0,75.0
2023_05_NYJ_DEN,1441.0,0.0,75.0
2023_05_NYJ_DEN,1794.0,0.0,75.0
2023_05_NYJ_DEN,2081.0,0.0,75.0
2023_05_NYJ_DEN,2234.0,0.0,75.0
2023_05_NYJ_DEN,2648.0,0.0,75.0
2023_05_NYJ_DEN,3173.0,0.0,75.0
2023_05_NYJ_DEN,3456.0,0.0,75.0
2023_05_NYJ_DEN,3694.0,0.0,75.0
2023_05_NYJ_DEN,4079.0,0.0,75.0
2023_05_PHI_LA,39.0,0.0,75.0
2023_05_PHI_LA,369.0,0.0,75.0
2023_05_PHI_LA,756.0,0.0,75.0
2023_05_PHI_LA,1572.0,0.0,75.0
2023_05_PHI_LA,1782.0,0.0,75.0
2023_05_PHI_LA,2007.0,0.0,75.0
2023_05_PHI_LA,3150.0,0.0,75.0
2023_05_PHI_LA,3629.0,0.0,75.0
2023_05_TEN_IND,39.0,0.0,80.0
2023_05_TEN_IND,685.0,0.0,75.0
2023_05_TEN_IND,837.0,0.0,75.0
2023_05_TEN_IND,1269.0,0.0,83.0
2023_05_TEN_IND,1573.0,0.0,75.0
2023_05_TEN_IND,1963.0,0.0,75.0
2023_05_TEN_IND,2099.0,0.0,75.0
2023_05_TEN_IND,2376.0,0.0,75.0
2023_05_TEN_IND,2712.0,0.0,75.0
2023_05_TEN_IND,3006.0,0.0,75.0
2023_05_TEN_IND,3684.0,0.0,75.0
2023_06_ARI_LA,39.0,0.0,75.0
2023_06_ARI_LA,242.0,0.0,75.0
2023_06_ARI_LA,893.0,0.0,75.0
2023_06_ARI_LA,1194.0,0.0,75.0
2023_06_ARI_LA,1961.0,0.0,75.0
2023_06_ARI_LA,2100.0,0.0,75.0
2023_06_ARI_LA,2158.0,0.0,75.0
2023_06_ARI_LA,2422.0,0.0,75.0
2023_06_ARI_LA,2807.0,0.0,75.0
2023_06_ARI_LA,3373.0,0.0,75.0
2023_06_ARI_LA,3640.0,0.0,75.0
2023_06_BAL_TEN,40.0,0.0,73.0
2023_06_BAL_TEN,274.0,0.0,75.0
2023_06_BAL_TEN,597.0,0.0,86.0
2023_06_BAL_TEN,869.0,0.0,75.0
2023_06_BAL_TEN,1199.0,0.0,75.0
2023_06_BAL_TEN,1632.0,0.0,75.0
2023_06_BAL_TEN,2060.0,0.0,75.0
2023_06_BAL_TEN,2539.0,0.0,75.0
2023_06_BAL_TEN,2725.0,0.0,75.0
2023_06_BAL_TEN,3317.0,0.0,75.0
2023_06_BAL_TEN,3776.0,0.0,75.0
2023_06_BAL_TEN,4188.0,0.0,42.0
2023_06_CAR_MIA,39.0,0.0,75.0
2023_06_CAR_MIA,449.0,0.0,75.0
2023_06_CAR_MIA,885.0,0.0,75.0
2023_06_CAR_MIA,1166.0,0.0,75.0
2023_06_CAR_MIA,1512.0,0.0,75.0
2023_06_CAR_MIA,1890.0,0.0,65.0
2023_06_CAR_MIA,2137.0,0.0,75.0
2023_06_CAR_MIA,2645.0,0.0,75.0
2023_06_CAR_MIA,3274.0,0.0,75.0
2023_06_CAR_MIA,3866.0,0.0,37.0
2023_06_CAR_MIA,4048.0,0.0,75.0
2023_06_DAL_LAC,40.0,0.0,78.0
2023_06_DAL_LAC,348.0,0.0,75.0
2023_06_DAL_LAC,606.0,0.0,75.0
2023_06_DAL_LAC,2295.0,0.0,75.0
2023_06_DAL_LAC,3081.0,0.0,75.0
2023_06_DAL_LAC,3398.0,0.0,75.0
2023_06_DAL_LAC,3851.0,0.0,75.0
2023_06_DAL_LAC,4338.0,0.0,75.0
2023_06_DEN_KC,40.0,0.0,75.0
2023_06_DEN_KC,505.0,0.0,75.0
2023_06_DEN_KC,1581.0,0.0,75.0
2023_06_DEN_KC,2131.0,0.0,75.0
2023_06_DEN_KC,2454.0,0.0,75.0
2023_06_DEN_KC,3568.0,0.0,75.0
2023_06_DEN_KC,3821.0,0.0,75.0
2023_06_DET_TB,39.0,0.0,75.0
2023_06_DET_TB,508.0,0.0,92.0
2023_06_DET_TB,1430.0,0.0,75.0
2023_06_DET_TB,1693.0,0.0,77.0
2023_06_DET_TB,1991.0,0.0,76.0
2023_06_DET_TB,2414.0,0.0,73.0
2023_06_DET_TB,2712.0,0.0,77.0
2023_06_DET_TB,3157.0,0.0,75.0
2023_06_IND_JAX,39.0,0.0,75.0
2023_06_IND_JAX,452.0,0.0,75.0
2023_06_IND_JAX,877.0,0.0,75.0
2023_06_IND_JAX,993.0,0.0,75.0
2023_06_IND_JAX,1953.0,0.0,75.0
2023_06_IND_JAX,2196.0,0.0,75.0
2023_06_IND_JAX,2254.0,0.0,75.0
2023_06_IND_JAX,2631.0,0.0,75.0
2023_06_IND_JAX,3065.0,0.0,75.0
2023_06_IND_JAX,3408.0,0.0,75.0
2023_06_IND_JAX,3916.0,0.0,37.0
2023_06_IND_JAX,4033.0,0.0,75.0
2023_06_IND_JAX,4269.0,0.0,75.0
2023_06_MIN_CHI,39.0,0.0,68.0
2023_06_MIN_CHI,466.0,0.0,75.0
2023_06_MIN_CHI,918.0,0.0,75.0
2023_06_MIN_CHI,1149.0,0.0,71.0
2023_06_MIN_CHI,1615.0,0.0,75.0
2023_06_MIN_CHI,2117.0,0.0,75.0
2023_06_MIN_CHI,2181.0,0.0,75.0
2023_06_MIN_CHI,2706.0,0.0,90.0
2023_06_MIN_CHI,3632.0,0.0,75.0
2023_06_NE_LV,39.0,0.0,75.0
2023_06_NE_LV,523.0,0.0,75.0
2023_06_NE_LV,1182.0,0.0,81.0
2023_06_NE_LV,1451.0,0.0,75.0
2023_06_NE_LV,2080.0,0.0,75.0
2023_06_NE_LV,2138.0,0.0,75.0
2023_06_NE_LV,2440.0,0.0,75.0
2023_06_NE_LV,2740.0,0.0,75.0
2023_06_NE_LV,3095.0,0.0,75.0
2023_06_NE_LV,3658.0,0.0,75.0
2023_06_NE_LV,4004.0,0.0,36.0
2023_06_NO_HOU,40.0,0.0,91.0
2023_06_NO_HOU,720.0,0.0,75.0
2023_06_NO_HOU,973.0,0.0,75.0
2023_06_NO_HOU,1260.0,0.0,81.0
2023_06_NO_HOU,1640.0,0.0,75.0
2023_06_NO_HOU,2033.0,0.0,75.0
2023_06_NO_HOU,2094.0,0.0,75.0
2023_06_NO_HOU,2656.0,0.0,75.0
2023_06_NO_HOU,2958.0,0.0,75.0
2023_06_NYG_BUF,39.0,0.0,75.0
2023_06_NYG_BUF,818.0,0.0,75.0
2023_06_NYG_BUF,1860.0,0.0,75.0
2023_06_NYG_BUF,2406.0,0.0,83.0
2023_06_NYG_BUF,3181.0,0.0,90.0
2023_06_NYG_BUF,3437.0,0.0,75.0
2023_06_NYG_BUF,3779.0,0.0,75.0
2023_06_PHI_NYJ,39.0,0.0,75.0
2023_06_PHI_NYJ,832.0,0.0,75.0
2023_06_PHI_NYJ,1265.0,0.0,75.0
2023_06_PHI_NYJ,1782.0,0.0,75.0
2023_06_PHI_NYJ,2006.0,0.0,75.0
2023_06_PHI_NYJ,2446.0,0.0,75.0
2023_06_PHI_NYJ,3316.0,0.0,75.0
2023_06_PHI_NYJ,4301.0,0.0,75.0
2023_06_SEA_CIN,39.0,0.0,75.0
2023_06_SEA_CIN,374.0,0.0,69.0
2023_06_SEA_CIN,787.0,0.0,75.0
2023_06_SEA_CIN,1143.0,0.0,77.0
2023_06_SEA_CIN,1816.0,0.0,75.0
2023_06_SEA_CIN,1993.0,0.0,75.0
2023_06_SEA_CIN,2757.0,0.0,75.0
2023_06_SEA_CIN,3137.0,0.0,75.0
2023_06_SF_CLE,39.0,0.0,84.0
2023_06_SF_CLE,240.0,0.0,75.0
2023_06_SF_CLE,1527.0,0.0,83.0
2023_06_SF_CLE,1709.0,0.0,75.0
2023_06_SF_CLE,2377.0,0.0,72.0
2023_06_SF_CLE,2628.0,0.0,66.0
2023_06_SF_CLE,3123.0,0.0,75.0
2023_06_SF_CLE,3689.0,0.0,75.0
2023_06_SF_CLE,4079.0,0.0,75.0
2023_06_SF_CLE,4506.0,0.0,75.0
2023_06_WAS_ATL,39.0,0.0,75.0
2023_06_WAS_ATL,350.0,0.0,75.0
2023_06_WAS_ATL,696.0,0.0,79.0
2023_06_WAS_ATL,1116.0,0.0,75.0
2023_06_WAS_ATL,1573.0,0.0,75.0
2023_06_WAS_ATL,1896.0,0.0,75.0
2023_06_WAS_ATL,2213.0,0.0,75.0
2023_06_WAS_ATL,2423.0,0.0,75.0
2023_06_WAS_ATL,3146.0,0.0,75.0
2023_07_ARI_SEA,39.0,0.0,60.0
2023_07_ARI_SEA,679.0,0.0,81.0
2023_07_ARI_SEA,1008.0,0.0,75.0
2023_07_ARI_SEA,1554.0,0.0,76.0
2023_07_ARI_SEA,1898.0,0.0,75.0
2023_07_ARI_SEA,2349.0,0.0,75.0
2023_07_ARI_SEA,2701.0,0.0,90.0
2023_07_ARI_SEA,3937.0,0.0,75.0
2023_07_ATL_TB,39.0,0.0,75.0
2023_07_ATL_TB,541.0,0.0,67.0
2023_07_ATL_TB,825.0,0.0,75.0
2023_07_ATL_TB,1369.0,0.0,82.0
2023_07_ATL_TB,1822.0,0.0,75.0
2023_07_ATL_TB,2276.0,0.0,70.0
2023_07_ATL_TB,3102.0,0.0,75.0
2023_07_ATL_TB,4242.0,0.0,75.0
2023_07_BUF_NE,40.0,0.0,75.0
2023_07_BUF_NE,261.0,0.0,76.0
2023_07_BUF_NE,522.0,0.0,75.0
2023_07_BUF_NE,958.0,0.0,75.0
2023_07_BUF_NE,1392.0,0.0,75.0
2023_07_BUF_NE,1930.0,0.0,81.0
2023_07_BUF_NE,2265.0,0.0,75.0
2023_07_BUF_NE,2510.0,0.0,75.0
2023_07_BUF_NE,3229.0,0.0,75.0
2023_07_BUF_NE,3434.0,0.0,75.0
2023_07_BUF_NE,3806.0,0.0,75.0
2023_07_BUF_NE,4113.0,0.0,75.0
2023_07_CLE_IND,39.0,0.0,77.0
2023_07_CLE_IND,145.0,0.0,75.0
2023_07_CLE_IND,375.0,0.0,75.0
2023_07_CLE_IND,862.0,0.0,78.0
2023_07_CLE_IND,1272.0,0.0,75.0
2023_07_CLE_IND,1646.0,0.0,75.0
2023_07_CLE_IND,1873.0,0.0,75.0
2023_07_CLE_IND,2193.0,0.0,80.0
2023_07_CLE_IND,2573.0,0.0,70.0
2023_07_CLE_IND,3004.0,0.0,75.0
2023_07_CLE_IND,3283.0,0.0,75.0
2023_07_CLE_IND,3675.0,0.0,75.0
2023_07_CLE_IND,4137.0,0.0,75.0
2023_07_CLE_IND,4227.0,0.0,75.0
2023_07_CLE_IND,4922.0,0.0,75.0
2023_07_DET_BAL,39.0,0.0,75.0
2023_07_DET_BAL,239.0,0.0,62.0
2023_07_DET_BAL,731.0,0.0,75.0
2023_07_DET_BAL,1133.0,0.0,75.0
2023_07_DET_BAL,1407.0,0.0,75.0
2023_07_DET_BAL,2203.0,0.0,75.0
2023_07_DET_BAL,2606.0,0.0,64.0
2023_07_DET_BAL,3243.0,0.0,43.0
2023_07_DET_BAL,3475.0,0.0,75.0
2023_07_GB_DEN,40.0,0.0,75.0
2023_07_GB_DEN,358.0,0.0,75.0
2023_07_GB_DEN,1063.0,0.0,75.0
2023_07_GB_DEN,2074.0,0.0,75.0
2023_07_GB_DEN,2132.0,0.0,75.0
2023_07_GB_DEN,2446.0,0.0,75.0
2023_07_GB_DEN,2718.0,0.0,75.0
2023_07_GB_DEN,3014.0,0.0,75.0
2023_07_GB_DEN,3495.0,0.0,75.0
2023_07_GB_DEN,3756.0,0.0,75.0
2023_07_JAX_NO,40.0,0.0,75.0
2023_07_JAX_NO,317.0,0.0,75.0
2023_07_JAX_NO,910.0,0.0,75.0
2023_07_JAX_NO,1150.0,0.0,75.0
2023_07_JAX_NO,1912.0,0.0,75.0
2023_07_JAX_NO,2300.0,0.0,75.0
2023_07_JAX_NO,2372.0,0.0,75.0
2023_07_JAX_NO,2704.0,0.0,75.0
2023_07_JAX_NO,2946.0,0.0,75.0
2023_07_JAX_NO,3468.0,0.0,75.0
2023_07_JAX_NO,3971.0,0.0,75.0
2023_07_JAX_NO,4320.0,0.0,75.0
2023_07_LAC_KC,39.0,0.0,75.0
2023_07_LAC_KC,553.0,0.0,75.0
2023_07_LAC_KC,797.0,0.0,75.0
2023_07_LAC_KC,978.0,0.0,75.0
2023_07_LAC_KC,1194.0,0.0,75.0
2023_07_LAC_KC,1330.0,0.0,75.0
2023_07_LAC_KC,1486.0,0.0,75.0
2023_07_LAC_KC,2031.0,0.0,75.0
2023_07_LAC_KC,2089.0,0.0,75.0
2023_07_LAC_KC,3754.0,0.0,75.0
2023_07_LV_CHI,39.0,0.0,75.0
2023_07_LV_CHI,717.0,0.0,75.0
2023_07_LV_CHI,1489.0,0.0,75.0
2023_07_LV_CHI,1916.0,0.0,79.0
2023_07_LV_CHI,2256.0,0.0,76.0
2023_07_LV_CHI,2829.0,0.0,75.0
2023_07_LV_CHI,3334.0,0.0,73.0
2023_07_LV_CHI,3710.0,0.0,75.0
2023_07_LV_CHI,3769.0,0.0,79.0
2023_07_LV_CHI,4263.0,0.0,57.0
2023_07_MIA_PHI,39.0,0.0,77.0
2023_07_MIA_PHI,385.0,0.0,75.0
2023_07_MIA_PHI,880.0,0.0,61.0
2023_07_MIA_PHI,1249.0,0.0,66.0
2023_07_MIA_PHI,1730.0,0.0,72.0
2023_07_MIA_PHI,2042.0,0.0,75.0
2023_07_MIA_PHI,2105.0,0.0,73.0
2023_07_MIA_PHI,2749.0,0.0,75.0
2023_07_MIA_PHI,3660.0,0.0,75.0
2023_07_PIT_LA,39.0,0.0,75.0
2023_07_PIT_LA,985.0,0.0,75.0
2023_07_PIT_LA,1561.0,0.0,75.0
2023_07_PIT_LA,1960.0,0.0,86.0
2023_07_PIT_LA,2025.0,0.0,74.0
2023_07_PIT_LA,2165.0,0.0,75.0
2023_07_PIT_LA,2502.0,0.0,75.0
2023_07_PIT_LA,3131.0,0.0,75.0
2023_07_PIT_LA,3544.0,0.0,75.0
2023_07_SF_MIN,40.0,0.0,75.0
2023_07_SF_MIN,583.0,0.0,75.0
2023_07_SF_MIN,1282.0,0.0,75.0
2023_07_SF_MIN,1657.0,0.0,75.0
2023_07_SF_MIN,1831.0,0.0,75.0
2023_07_SF_MIN,1889.0,0.0,75.0
2023_07_SF_MIN,2513.0,0.0,75.0
2023_07_SF_MIN,2638.0,0.0,86.0
2023_07_SF_MIN,2967.0,0.0,68.0
2023_07_SF_MIN,3163.0,0.0,72.0
2023_07_WAS_NYG,39.0,0.0,75.0
2023_07_WAS_NYG,1117.0,0.0,62.0
2023_07_WAS_NYG,1552.0,0.0,75.0
2023_07_WAS_NYG,2437.0,0.0,75.0
2023_07_WAS_NYG,2721.0,0.0,75.0
2023_08_ATL_TEN,40.0,0.0,75.0
2023_08_ATL_TEN,344.0,0.0,75.0
2023_08_ATL_TEN,800.0,0.0,76.0
2023_08_ATL_TEN,1624.0,0.0,87.0
2023_08_ATL_TEN,2241.0,0.0,75.0
2023_08_ATL_TEN,2427.0,0.0,75.0
2023_08_ATL_TEN,3023.0,0.0,75.0
2023_08_ATL_TEN,3131.0,0.0,75.0
2023_08_ATL_TEN,3310.0,0.0,75.0
2023_08_ATL_TEN,3850.0,0.0,75.0
2023_08_ATL_TEN,4117.0,0.0,73.0
2023_08_BAL_ARI,39.0,0.0,75.0
2023_08_BAL_ARI,429.0,0.0,75.0
2023_08_BAL_ARI,792.0,0.0,75.0
2023_08_BAL_ARI,2032.0,0.0,81.0
2023_08_BAL_ARI,2099.0,0.0,75.0
2023_08_BAL_ARI,2946.0,0.0,75.0
2023_08_BAL_ARI,3313.0,0.0,75.0
2023_08_BAL_ARI,3595.0,0.0,75.0
2023_08_BAL_ARI,3909.0,0.0,75.0
2023_08_BAL_ARI,4337.0,0.0,50.0
2023_08_BAL_ARI,4519.0,0.0,48.0
2023_08_CHI_LAC,39.0,0.0,79.0
2023_08_CHI_LAC,459.0,0.0,75.0
2023_08_CHI_LAC,927.0,0.0,75.0
2023_08_CHI_LAC,1385.0,0.0,75.0
2023_08_CHI_LAC,1816.0,0.0,75.0
2023_08_CHI_LAC,2126.0,0.0,79.0
2023_08_CHI_LAC,2198.0,0.0,75.0
2023_08_CHI_LAC,2585.0,0.0,75.0
2023_08_CHI_LAC,3030.0,0.0,75.0
2023_08_CHI_LAC,4195.0,0.0,44.0
2023_08_CIN_SF,39.0,0.0,75.0
2023_08_CIN_SF,478.0,0.0,75.0
2023_08_CIN_SF,724.0,0.0,58.0
2023_08_CIN_SF,945.0,0.0,86.0
2023_08_CIN_SF,1568.0,0.0,75.0
2023_08_CIN_SF,1989.0,0.0,75.0
2023_08_CIN_SF,2193.0,0.0,75.0
2023_08_CIN_SF,3029.0,0.0,75.0
2023_08_CIN_SF,3308.0,0.0,78.0
2023_08_CIN_SF,3609.0,0.0,75.0
2023_08_CLE_SEA,39.0,0.0,80.0
2023_08_CLE_SEA,409.0,0.0,75.0
2023_08_CLE_SEA,731.0,0.0,75.0
2023_08_CLE_SEA,872.0,0.0,75.0
2023_08_CLE_SEA,1071.0,0.0,75.0
2023_08_CLE_SEA,1801.0,0.0,75.0
2023_08_CLE_SEA,2299.0,0.0,69.0
2023_08_CLE_SEA,2689.0,0.0,75.0
2023_08_CLE_SEA,3002.0,0.0,75.0
2023_08_CLE_SEA,4084.0,0.0,75.0
2023_08_HOU_CAR,40.0,0.0,79.0
2023_08_HOU_CAR,1049.0,0.0,66.0
2023_08_HOU_CAR,1866.0,0.0,75.0
2023_08_HOU_CAR,2130.0,0.0,77.0
2023_08_HOU_CAR,2362.0,0.0,81.0
2023_08_HOU_CAR,2549.0,0.0,75.0
