game_id,play_id,season,return_touchdown,starting_field_position,time_elapsed
2003_12_SF_GB,35.0,2003,0.0,76.0,4.0
2003_12_SF_GB,214.0,2003,0.0,72.0,4.0
2003_12_SF_GB,1215.0,2003,0.0,60.0,5.0
2003_12_SF_GB,1540.0,2003,0.0,56.0,5.0
2003_12_SF_GB,1776.0,2003,0.0,63.0,5.0
2003_12_SF_GB,2531.0,2003,0.0,70.0,4.0
2003_12_SF_GB,3026.0,2003,0.0,61.0,6.0
2003_12_STL_ARI,35.0,2003,0.0,73.0,14.0
2003_12_STL_ARI,394.0,2003,0.0,66.0,9.0
2003_12_STL_ARI,714.0,2003,0.0,63.0,8.0
2003_12_STL_ARI,1471.0,2003,0.0,80.0,0.0
2003_12_STL_ARI,1709.0,2003,0.0,75.0,7.0
2003_12_STL_ARI,1952.0,2003,0.0,56.0,6.0
2003_12_STL_ARI,2238.0,2003,0.0,68.0,6.0
2003_12_STL_ARI,2797.0,2003,0.0,74.0,0.0
2003_12_STL_ARI,4125.0,2003,0.0,86.0,5.0
2003_12_STL_ARI,2996.0,2003,0.0,72.0,9.0
2003_12_STL_ARI,3498.0,2003,0.0,66.0,8.0
2003_12_TEN_ATL,35.0,2003,0.0,88.0,8.0
2003_12_TEN_ATL,194.0,2003,0.0,84.0,5.0
2003_12_TEN_ATL,552.0,2003,0.0,87.0,7.0
2003_12_TEN_ATL,910.0,2003,0.0,62.0,5.0
2003_12_TEN_ATL,1154.0,2003,0.0,8.0,5.0
2003_12_TEN_ATL,1241.0,2003,0.0,80.0,5.0
2003_12_TEN_ATL,1959.0,2003,0.0,75.0,5.0
2003_12_TEN_ATL,2257.0,2003,0.0,62.0,7.0
2003_12_TEN_ATL,2462.0,2003,0.0,76.0,10.0
2003_12_TEN_ATL,2618.0,2003,0.0,68.0,3.0
2003_12_TEN_ATL,3121.0,2003,0.0,78.0,6.0
2003_12_TEN_ATL,3246.0,2003,0.0,67.0,3.0
2003_12_TEN_ATL,3428.0,2003,0.0,77.0,6.0
2003_12_WAS_MIA,36.0,2003,0.0,88.0,6.0
2003_12_WAS_MIA,149.0,2003,0.0,63.0,7.0
2003_12_WAS_MIA,484.0,2003,0.0,80.0,0.0
2003_12_WAS_MIA,809.0,2003,0.0,84.0,6.0
2003_12_WAS_MIA,1065.0,2003,0.0,63.0,7.0
2003_12_WAS_MIA,1596.0,2003,0.0,80.0,0.0
2003_12_WAS_MIA,1830.0,2003,0.0,80.0,0.0
2003_12_WAS_MIA,1894.0,2003,0.0,81.0,7.0
2003_12_WAS_MIA,2696.0,2003,0.0,71.0,7.0
2003_12_WAS_MIA,3070.0,2003,0.0,80.0,0.0
2003_12_WAS_MIA,3471.0,2003,0.0,57.0,9.0
2003_13_ARI_CHI,35.0,2003,0.0,61.0,5.0
2003_13_ARI_CHI,384.0,2003,0.0,72.0,7.0
2003_13_ARI_CHI,665.0,2003,0.0,67.0,5.0
2003_13_ARI_CHI,1834.0,2003,0.0,80.0,0.0
2003_13_ARI_CHI,3023.0,2003,0.0,65.0,6.0
2003_13_ARI_CHI,3401.0,2003,0.0,82.0,6.0
2003_13_ARI_CHI,3678.0,2003,0.0,64.0,4.0
2003_13_ATL_HOU,35.0,2003,0.0,79.0,5.0
2003_13_ATL_HOU,1235.0,2003,0.0,62.0,8.0
2003_13_ATL_HOU,1420.0,2003,0.0,71.0,7.0
2003_13_ATL_HOU,2068.0,2003,0.0,71.0,7.0
2003_13_ATL_HOU,2390.0,2003,0.0,80.0,0.0
2003_13_ATL_HOU,2532.0,2003,0.0,70.0,7.0
2003_13_ATL_HOU,2974.0,2003,0.0,81.0,5.0
2003_13_ATL_HOU,3631.0,2003,0.0,40.0,2.0
2003_13_BUF_NYG,68.0,2003,0.0,69.0,8.0
2003_13_BUF_NYG,1009.0,2003,0.0,77.0,5.0
2003_13_BUF_NYG,1064.0,2003,0.0,73.0,6.0
2003_13_BUF_NYG,1337.0,2003,0.0,68.0,7.0
2003_13_BUF_NYG,1678.0,2003,0.0,80.0,0.0
2003_13_BUF_NYG,2122.0,2003,0.0,84.0,7.0
2003_13_BUF_NYG,2657.0,2003,0.0,65.0,5.0
2003_13_CIN_PIT,35.0,2003,0.0,62.0,6.0
2003_13_CIN_PIT,444.0,2003,0.0,67.0,5.0
2003_13_CIN_PIT,1209.0,2003,0.0,82.0,6.0
2003_13_CIN_PIT,1699.0,2003,0.0,71.0,6.0
2003_13_CIN_PIT,2034.0,2003,0.0,72.0,6.0
2003_13_CIN_PIT,2750.0,2003,0.0,80.0,0.0
2003_13_CIN_PIT,3045.0,2003,0.0,68.0,8.0
2003_13_CIN_PIT,3271.0,2003,0.0,80.0,13.0
2003_13_CIN_PIT,3830.0,2003,0.0,52.0,8.0
2003_13_CIN_PIT,3986.0,2003,0.0,80.0,0.0
2003_13_CLE_SEA,35.0,2003,0.0,74.0,5.0
2003_13_CLE_SEA,231.0,2003,0.0,69.0,4.0
2003_13_CLE_SEA,1218.0,2003,0.0,78.0,6.0
2003_13_CLE_SEA,1472.0,2003,0.0,75.0,4.0
2003_13_CLE_SEA,1946.0,2003,0.0,48.0,9.0
2003_13_CLE_SEA,2343.0,2003,0.0,80.0,0.0
2003_13_CLE_SEA,2643.0,2003,0.0,74.0,6.0
2003_13_CLE_SEA,3203.0,2003,0.0,65.0,5.0
2003_13_CLE_SEA,3469.0,2003,0.0,44.0,0.0
2003_13_DEN_OAK,47.0,2003,0.0,80.0,5.0
2003_13_DEN_OAK,450.0,2003,0.0,62.0,4.0
2003_13_DEN_OAK,634.0,2003,0.0,65.0,7.0
2003_13_DEN_OAK,1047.0,2003,0.0,77.0,4.0
2003_13_DEN_OAK,1175.0,2003,0.0,60.0,9.0
2003_13_DEN_OAK,1439.0,2003,0.0,97.0,8.0
2003_13_DEN_OAK,1890.0,2003,0.0,74.0,4.0
2003_13_DEN_OAK,3379.0,2003,0.0,69.0,6.0
2003_13_GB_DET,35.0,2003,0.0,80.0,5.0
2003_13_GB_DET,386.0,2003,0.0,68.0,9.0
2003_13_GB_DET,732.0,2003,0.0,84.0,6.0
2003_13_GB_DET,1028.0,2003,0.0,71.0,5.0
2003_13_GB_DET,1391.0,2003,0.0,80.0,0.0
2003_13_GB_DET,1791.0,2003,0.0,65.0,5.0
2003_13_GB_DET,2394.0,2003,0.0,67.0,8.0
2003_13_GB_DET,2885.0,2003,0.0,74.0,6.0
2003_13_GB_DET,3183.0,2003,0.0,40.0,9.0
2003_13_GB_DET,3440.0,2003,0.0,74.0,7.0
2003_13_KC_SD,35.0,2003,0.0,59.0,6.0
2003_13_KC_SD,615.0,2003,0.0,29.0,10.0
2003_13_KC_SD,1024.0,2003,0.0,39.0,9.0
2003_13_KC_SD,1356.0,2003,0.0,75.0,7.0
2003_13_KC_SD,1710.0,2003,0.0,67.0,7.0
2003_13_KC_SD,2000.0,2003,0.0,56.0,6.0
2003_13_KC_SD,2290.0,2003,0.0,86.0,5.0
2003_13_KC_SD,2609.0,2003,0.0,51.0,8.0
2003_13_KC_SD,3148.0,2003,0.0,49.0,5.0
2003_13_MIA_DAL,35.0,2003,0.0,67.0,4.0
2003_13_MIA_DAL,279.0,2003,0.0,30.0,6.0
2003_13_MIA_DAL,865.0,2003,0.0,66.0,7.0
2003_13_MIA_DAL,1148.0,2003,0.0,72.0,5.0
2003_13_MIA_DAL,1278.0,2003,0.0,80.0,0.0
2003_13_MIA_DAL,1614.0,2003,0.0,75.0,5.0
2003_13_MIA_DAL,1991.0,2003,0.0,57.0,4.0
2003_13_MIA_DAL,2062.0,2003,0.0,71.0,6.0
2003_13_MIA_DAL,2174.0,2003,0.0,80.0,3.0
2003_13_MIA_DAL,2551.0,2003,0.0,71.0,9.0
2003_13_MIA_DAL,3067.0,2003,0.0,73.0,7.0
2003_13_MIA_DAL,3203.0,2003,0.0,74.0,5.0
2003_13_MIN_STL,35.0,2003,0.0,79.0,7.0
2003_13_MIN_STL,189.0,2003,0.0,83.0,0.0
2003_13_MIN_STL,663.0,2003,0.0,71.0,10.0
2003_13_MIN_STL,920.0,2003,0.0,83.0,4.0
2003_13_MIN_STL,1202.0,2003,0.0,84.0,6.0
2003_13_MIN_STL,1514.0,2003,0.0,73.0,6.0
2003_13_MIN_STL,1800.0,2003,0.0,81.0,4.0
2003_13_MIN_STL,1933.0,2003,0.0,77.0,7.0
2003_13_MIN_STL,2454.0,2003,0.0,90.0,6.0
2003_13_MIN_STL,2605.0,2003,0.0,67.0,8.0
2003_13_MIN_STL,2910.0,2003,0.0,86.0,6.0
2003_13_MIN_STL,3196.0,2003,0.0,78.0,5.0
2003_13_NE_IND,35.0,2003,0.0,75.0,9.0
2003_13_NE_IND,297.0,2003,0.0,83.0,5.0
2003_13_NE_IND,681.0,2003,0.0,72.0,6.0
2003_13_NE_IND,1008.0,2003,0.0,75.0,5.0
2003_13_NE_IND,1329.0,2003,0.0,71.0,5.0
2003_13_NE_IND,1819.0,2003,1.0,2.0,12.0
2003_13_NE_IND,1883.0,2003,0.0,88.0,8.0
2003_13_NE_IND,2340.0,2003,0.0,72.0,6.0
2003_13_NE_IND,2715.0,2003,0.0,82.0,7.0
2003_13_NE_IND,2856.0,2003,0.0,78.0,5.0
2003_13_NE_IND,3234.0,2003,0.0,31.0,11.0
2003_13_NE_IND,3350.0,2003,0.0,71.0,5.0
2003_13_NE_IND,3718.0,2003,0.0,72.0,4.0
2003_13_NO_WAS,35.0,2003,0.0,72.0,7.0
2003_13_NO_WAS,981.0,2003,0.0,77.0,6.0
2003_13_NO_WAS,1680.0,2003,0.0,74.0,4.0
2003_13_NO_WAS,1862.0,2003,1.0,2.0,14.0
2003_13_NO_WAS,1896.0,2003,0.0,81.0,6.0
2003_13_NO_WAS,2218.0,2003,0.0,68.0,4.0
2003_13_NO_WAS,2793.0,2003,0.0,77.0,6.0
2003_13_NO_WAS,3114.0,2003,0.0,60.0,0.0
2003_13_NO_WAS,3295.0,2003,0.0,40.0,9.0
2003_13_NO_WAS,3459.0,2003,0.0,83.0,8.0
2003_13_PHI_CAR,35.0,2003,0.0,68.0,5.0
2003_13_PHI_CAR,290.0,2003,0.0,68.0,9.0
2003_13_PHI_CAR,553.0,2003,0.0,55.0,9.0
2003_13_PHI_CAR,1462.0,2003,0.0,60.0,0.0
2003_13_PHI_CAR,1760.0,2003,0.0,77.0,6.0
2003_13_PHI_CAR,2172.0,2003,0.0,70.0,8.0
2003_13_PHI_CAR,2353.0,2003,0.0,81.0,6.0
2003_13_PHI_CAR,2651.0,2003,0.0,76.0,3.0
2003_13_PHI_CAR,2760.0,2003,0.0,83.0,4.0
2003_13_PHI_CAR,3125.0,2003,0.0,76.0,0.0
2003_13_PHI_CAR,3665.0,2003,0.0,69.0,7.0
2003_13_SF_BAL,35.0,2003,0.0,74.0,4.0
2003_13_SF_BAL,226.0,2003,0.0,63.0,7.0
2003_13_SF_BAL,415.0,2003,0.0,64.0,6.0
2003_13_SF_BAL,1500.0,2003,0.0,19.0,11.0
2003_13_SF_BAL,1625.0,2003,0.0,77.0,7.0
2003_13_SF_BAL,1826.0,2003,0.0,80.0,0.0
2003_13_SF_BAL,1897.0,2003,0.0,67.0,8.0
2003_13_SF_BAL,1960.0,2003,0.0,55.0,6.0
2003_13_SF_BAL,2709.0,2003,0.0,80.0,0.0
2003_13_SF_BAL,2848.0,2003,0.0,73.0,5.0
2003_13_SF_BAL,3029.0,2003,0.0,81.0,5.0
2003_13_SF_BAL,3645.0,2003,0.0,74.0,4.0
2003_13_TB_JAX,48.0,2003,0.0,75.0,5.0
2003_13_TB_JAX,833.0,2003,0.0,56.0,7.0
2003_13_TB_JAX,1146.0,2003,0.0,69.0,5.0
2003_13_TB_JAX,1350.0,2003,0.0,70.0,6.0
2003_13_TB_JAX,1669.0,2003,0.0,57.0,2.0
2003_13_TB_JAX,1759.0,2003,0.0,75.0,6.0
2003_13_TB_JAX,2990.0,2003,0.0,62.0,5.0
2003_13_TEN_NYJ,35.0,2003,0.0,77.0,4.0
2003_13_TEN_NYJ,179.0,2003,0.0,67.0,6.0
2003_13_TEN_NYJ,528.0,2003,0.0,64.0,7.0
2003_13_TEN_NYJ,1689.0,2003,0.0,70.0,8.0
2003_13_TEN_NYJ,1748.0,2003,0.0,60.0,0.0
2003_13_TEN_NYJ,2113.0,2003,0.0,67.0,6.0
2003_13_TEN_NYJ,2265.0,2003,0.0,64.0,8.0
2003_13_TEN_NYJ,2658.0,2003,0.0,76.0,6.0
2003_13_TEN_NYJ,3429.0,2003,0.0,44.0,1.0
2003_14_ARI_SF,35.0,2003,0.0,73.0,8.0
2003_14_ARI_SF,186.0,2003,0.0,71.0,6.0
2003_14_ARI_SF,1065.0,2003,0.0,79.0,5.0
2003_14_ARI_SF,1346.0,2003,0.0,74.0,6.0
2003_14_ARI_SF,1929.0,2003,0.0,57.0,6.0
2003_14_ARI_SF,2007.0,2003,0.0,72.0,0.0
2003_14_ARI_SF,2391.0,2003,0.0,55.0,7.0
2003_14_ARI_SF,2695.0,2003,0.0,41.0,1.0
2003_14_ARI_SF,2837.0,2003,0.0,67.0,8.0
2003_14_ARI_SF,3061.0,2003,0.0,81.0,5.0
2003_14_ARI_SF,3726.0,2003,0.0,44.0,2.0
2003_14_CAR_ATL,35.0,2003,0.0,74.0,5.0
2003_14_CAR_ATL,1217.0,2003,0.0,76.0,6.0
2003_14_CAR_ATL,1727.0,2003,0.0,64.0,5.0
2003_14_CAR_ATL,2145.0,2003,0.0,81.0,4.0
2003_14_CAR_ATL,2702.0,2003,0.0,82.0,4.0
2003_14_CAR_ATL,4022.0,2003,0.0,78.0,5.0
2003_14_CAR_ATL,3294.0,2003,0.0,76.0,5.0
2003_14_CHI_GB,35.0,2003,0.0,68.0,7.0
2003_14_CHI_GB,733.0,2003,0.0,67.0,6.0
2003_14_CHI_GB,843.0,2003,0.0,60.0,5.0
2003_14_CHI_GB,1128.0,2003,0.0,21.0,8.0
2003_14_CHI_GB,1278.0,2003,0.0,77.0,5.0
2003_14_CHI_GB,1668.0,2003,0.0,66.0,4.0
2003_14_CHI_GB,2189.0,2003,0.0,57.0,6.0
2003_14_CHI_GB,2553.0,2003,0.0,73.0,5.0
2003_14_CHI_GB,2928.0,2003,0.0,81.0,5.0
2003_14_CHI_GB,3253.0,2003,0.0,66.0,5.0
2003_14_CHI_GB,3863.0,2003,1.0,2.0,13.0
2003_14_CHI_GB,3898.0,2003,0.0,54.0,3.0
2003_14_CIN_BAL,35.0,2003,0.0,74.0,4.0
2003_14_CIN_BAL,438.0,2003,0.0,80.0,0.0
2003_14_CIN_BAL,745.0,2003,0.0,64.0,4.0
2003_14_CIN_BAL,1079.0,2003,0.0,75.0,7.0
2003_14_CIN_BAL,1582.0,2003,0.0,89.0,6.0
2003_14_CIN_BAL,1760.0,2003,0.0,70.0,6.0
2003_14_CIN_BAL,2074.0,2003,0.0,67.0,7.0
2003_14_CIN_BAL,2266.0,2003,0.0,81.0,8.0
2003_14_CIN_BAL,2635.0,2003,0.0,45.0,8.0
2003_14_CIN_BAL,3126.0,2003,0.0,70.0,7.0
2003_14_DAL_PHI,35.0,2003,0.0,76.0,4.0
2003_14_DAL_PHI,593.0,2003,0.0,69.0,7.0
2003_14_DAL_PHI,841.0,2003,0.0,70.0,5.0
2003_14_DAL_PHI,1427.0,2003,0.0,61.0,13.0
2003_14_DAL_PHI,1656.0,2003,0.0,63.0,5.0
2003_14_DAL_PHI,1770.0,2003,0.0,72.0,3.0
2003_14_DAL_PHI,1999.0,2003,0.0,83.0,10.0
2003_14_DAL_PHI,2636.0,2003,0.0,68.0,12.0
2003_14_DAL_PHI,2960.0,2003,0.0,69.0,4.0
2003_14_DAL_PHI,3299.0,2003,0.0,74.0,7.0
2003_14_DAL_PHI,3667.0,2003,0.0,78.0,5.0
2003_14_HOU_JAX,39.0,2003,0.0,53.0,9.0
2003_14_HOU_JAX,587.0,2003,0.0,70.0,6.0
2003_14_HOU_JAX,1663.0,2003,0.0,75.0,5.0
2003_14_HOU_JAX,2122.0,2003,0.0,63.0,1.0
2003_14_HOU_JAX,2243.0,2003,0.0,70.0,0.0
2003_14_HOU_JAX,3288.0,2003,0.0,76.0,5.0
2003_14_HOU_JAX,3766.0,2003,0.0,61.0,6.0
2003_14_IND_TEN,36.0,2003,0.0,66.0,7.0
2003_14_IND_TEN,274.0,2003,0.0,55.0,6.0
2003_14_IND_TEN,496.0,2003,0.0,80.0,0.0
2003_14_IND_TEN,740.0,2003,0.0,82.0,7.0
2003_14_IND_TEN,1355.0,2003,0.0,67.0,7.0
2003_14_IND_TEN,1755.0,2003,0.0,29.0,9.0
2003_14_IND_TEN,2095.0,2003,0.0,54.0,9.0
2003_14_IND_TEN,2386.0,2003,0.0,15.0,9.0
2003_14_IND_TEN,2501.0,2003,0.0,76.0,6.0
2003_14_IND_TEN,2782.0,2003,0.0,68.0,6.0
2003_14_IND_TEN,2900.0,2003,0.0,69.0,7.0
2003_14_IND_TEN,3256.0,2003,0.0,80.0,5.0
2003_14_IND_TEN,3917.0,2003,0.0,81.0,3.0
2003_14_KC_DEN,35.0,2003,0.0,74.0,5.0
2003_14_KC_DEN,325.0,2003,0.0,66.0,6.0
2003_14_KC_DEN,639.0,2003,0.0,69.0,8.0
2003_14_KC_DEN,931.0,2003,0.0,36.0,10.0
2003_14_KC_DEN,1114.0,2003,0.0,71.0,6.0
2003_14_KC_DEN,1267.0,2003,0.0,86.0,6.0
2003_14_KC_DEN,1562.0,2003,0.0,80.0,0.0
2003_14_KC_DEN,1772.0,2003,0.0,80.0,0.0
2003_14_KC_DEN,2188.0,2003,0.0,80.0,0.0
2003_14_KC_DEN,2416.0,2003,0.0,76.0,6.0
2003_14_KC_DEN,2780.0,2003,0.0,79.0,5.0
2003_14_KC_DEN,3031.0,2003,0.0,87.0,7.0
2003_14_KC_DEN,3672.0,2003,0.0,80.0,0.0
2003_14_MIA_NE,35.0,2003,0.0,75.0,6.0
2003_14_MIA_NE,638.0,2003,0.0,79.0,5.0
2003_14_MIA_NE,1843.0,2003,0.0,68.0,3.0
2003_14_MIA_NE,3111.0,2003,0.0,73.0,6.0
2003_14_MIA_NE,3698.0,2003,0.0,67.0,1.0
2003_14_NYJ_BUF,35.0,2003,0.0,87.0,6.0
2003_14_NYJ_BUF,445.0,2003,0.0,71.0,7.0
2003_14_NYJ_BUF,843.0,2003,0.0,72.0,7.0
2003_14_NYJ_BUF,1909.0,2003,0.0,70.0,6.0
2003_14_NYJ_BUF,2361.0,2003,0.0,58.0,9.0
2003_14_NYJ_BUF,2597.0,2003,0.0,58.0,8.0
2003_14_NYJ_BUF,2903.0,2003,0.0,69.0,8.0
2003_14_OAK_PIT,35.0,2003,0.0,66.0,5.0
2003_14_OAK_PIT,796.0,2003,0.0,69.0,6.0
2003_14_OAK_PIT,979.0,2003,0.0,70.0,5.0
2003_14_OAK_PIT,1545.0,2003,0.0,81.0,4.0
2003_14_OAK_PIT,1773.0,2003,0.0,65.0,6.0
2003_14_OAK_PIT,2207.0,2003,0.0,67.0,6.0
2003_14_OAK_PIT,2815.0,2003,0.0,70.0,6.0
2003_14_OAK_PIT,3156.0,2003,0.0,81.0,5.0
2003_14_SD_DET,35.0,2003,0.0,79.0,6.0
2003_14_SD_DET,669.0,2003,0.0,75.0,6.0
2003_14_SD_DET,1626.0,2003,0.0,74.0,5.0
2003_14_SD_DET,2005.0,2003,0.0,71.0,6.0
2003_14_SD_DET,3206.0,2003,0.0,79.0,6.0
2003_14_SEA_MIN,53.0,2003,0.0,79.0,6.0
2003_14_SEA_MIN,1098.0,2003,0.0,57.0,15.0
2003_14_SEA_MIN,1519.0,2003,0.0,60.0,0.0
2003_14_SEA_MIN,1993.0,2003,0.0,39.0,9.0
2003_14_SEA_MIN,2171.0,2003,0.0,72.0,10.0
2003_14_SEA_MIN,2348.0,2003,0.0,72.0,7.0
2003_14_SEA_MIN,3029.0,2003,0.0,78.0,6.0
2003_14_SEA_MIN,3810.0,2003,0.0,69.0,7.0
2003_14_STL_CLE,35.0,2003,0.0,63.0,6.0
2003_14_STL_CLE,422.0,2003,0.0,72.0,6.0
2003_14_STL_CLE,612.0,2003,0.0,59.0,7.0
2003_14_STL_CLE,1334.0,2003,0.0,69.0,6.0
2003_14_STL_CLE,1697.0,2003,0.0,69.0,6.0
2003_14_STL_CLE,1850.0,2003,0.0,66.0,6.0
2003_14_STL_CLE,1988.0,2003,0.0,59.0,5.0
2003_14_STL_CLE,2079.0,2003,0.0,88.0,11.0
2003_14_STL_CLE,2368.0,2003,0.0,63.0,8.0
2003_14_STL_CLE,2685.0,2003,0.0,57.0,9.0
2003_14_STL_CLE,3118.0,2003,0.0,70.0,4.0
2003_14_TB_NO,35.0,2003,0.0,80.0,5.0
2003_14_TB_NO,708.0,2003,0.0,76.0,5.0
2003_14_TB_NO,1682.0,2003,0.0,56.0,8.0
2003_14_TB_NO,1853.0,2003,0.0,76.0,5.0
2003_14_TB_NO,1912.0,2003,0.0,74.0,4.0
2003_14_WAS_NYG,35.0,2003,0.0,80.0,0.0
2003_14_WAS_NYG,288.0,2003,0.0,74.0,7.0
2003_14_WAS_NYG,803.0,2003,0.0,34.0,13.0
2003_14_WAS_NYG,1018.0,2003,0.0,80.0,7.0
2003_14_WAS_NYG,2184.0,2003,0.0,80.0,0.0
2003_14_WAS_NYG,2399.0,2003,0.0,64.0,7.0
2003_14_WAS_NYG,3211.0,2003,0.0,75.0,10.0
2003_15_ATL_IND,35.0,2003,0.0,75.0,5.0
2003_15_ATL_IND,177.0,2003,0.0,80.0,4.0
2003_15_ATL_IND,799.0,2003,0.0,86.0,5.0
2003_15_ATL_IND,1227.0,2003,0.0,86.0,5.0
2003_15_ATL_IND,1670.0,2003,0.0,76.0,5.0
2003_15_ATL_IND,2024.0,2003,0.0,60.0,0.0
2003_15_ATL_IND,2220.0,2003,0.0,64.0,6.0
2003_15_ATL_IND,2662.0,2003,0.0,80.0,0.0
2003_15_ATL_IND,2823.0,2003,0.0,73.0,4.0
2003_15_BAL_OAK,35.0,2003,0.0,79.0,4.0
2003_15_BAL_OAK,154.0,2003,0.0,75.0,6.0
2003_15_BAL_OAK,440.0,2003,0.0,19.0,9.0
2003_15_BAL_OAK,540.0,2003,0.0,63.0,5.0
2003_15_BAL_OAK,1035.0,2003,0.0,72.0,6.0
2003_15_BAL_OAK,1846.0,2003,0.0,68.0,5.0
2003_15_BAL_OAK,2110.0,2003,0.0,77.0,5.0
2003_15_BAL_OAK,2927.0,2003,0.0,77.0,8.0
2003_15_BAL_OAK,3556.0,2003,0.0,60.0,0.0
2003_15_BUF_TEN,36.0,2003,0.0,72.0,6.0
2003_15_BUF_TEN,684.0,2003,0.0,75.0,6.0
2003_15_BUF_TEN,1071.0,2003,0.0,74.0,7.0
2003_15_BUF_TEN,1258.0,2003,0.0,56.0,8.0
2003_15_BUF_TEN,1747.0,2003,0.0,73.0,6.0
2003_15_BUF_TEN,2022.0,2003,0.0,76.0,9.0
2003_15_BUF_TEN,2138.0,2003,0.0,68.0,6.0
2003_15_BUF_TEN,2525.0,2003,0.0,69.0,6.0
2003_15_BUF_TEN,2864.0,2003,0.0,80.0,0.0
2003_15_BUF_TEN,3289.0,2003,0.0,67.0,6.0
2003_15_BUF_TEN,3475.0,2003,0.0,76.0,5.0
2003_15_BUF_TEN,4023.0,2003,0.0,39.0,9.0
2003_15_CAR_ARI,44.0,2003,0.0,54.0,7.0
2003_15_CAR_ARI,304.0,2003,0.0,71.0,8.0
2003_15_CAR_ARI,879.0,2003,0.0,60.0,0.0
2003_15_CAR_ARI,1459.0,2003,0.0,89.0,11.0
2003_15_CAR_ARI,1883.0,2003,0.0,69.0,8.0
2003_15_CAR_ARI,2407.0,2003,0.0,65.0,6.0
2003_15_CAR_ARI,2929.0,2003,0.0,60.0,0.0
2003_15_CAR_ARI,3645.0,2003,0.0,80.0,0.0
2003_15_CLE_DEN,35.0,2003,0.0,70.0,4.0
2003_15_CLE_DEN,351.0,2003,0.0,72.0,5.0
2003_15_CLE_DEN,822.0,2003,0.0,80.0,0.0
2003_15_CLE_DEN,1320.0,2003,0.0,80.0,0.0
2003_15_CLE_DEN,1941.0,2003,0.0,70.0,5.0
2003_15_CLE_DEN,3785.0,2003,0.0,80.0,0.0
2003_15_CLE_DEN,2863.0,2003,0.0,76.0,5.0
2003_15_CLE_DEN,3102.0,2003,0.0,80.0,0.0
2003_15_CLE_DEN,3581.0,2003,0.0,75.0,7.0
2003_15_CLE_DEN,3709.0,2003,0.0,62.0,1.0
2003_15_DAL_WAS,53.0,2003,0.0,74.0,4.0
2003_15_DAL_WAS,310.0,2003,0.0,62.0,6.0
2003_15_DAL_WAS,1761.0,2003,0.0,80.0,5.0
2003_15_DAL_WAS,1989.0,2003,0.0,73.0,6.0
2003_15_DAL_WAS,2627.0,2003,0.0,66.0,5.0
2003_15_DAL_WAS,3173.0,2003,0.0,67.0,7.0
2003_15_DAL_WAS,3515.0,2003,0.0,71.0,6.0
2003_15_DET_KC,35.0,2003,0.0,64.0,4.0
2003_15_DET_KC,528.0,2003,0.0,65.0,9.0
2003_15_DET_KC,765.0,2003,0.0,80.0,0.0
2003_15_DET_KC,1116.0,2003,0.0,82.0,6.0
2003_15_DET_KC,1483.0,2003,0.0,70.0,6.0
2003_15_DET_KC,1620.0,2003,0.0,57.0,8.0
2003_15_DET_KC,1933.0,2003,0.0,62.0,1.0
2003_15_DET_KC,2057.0,2003,0.0,46.0,9.0
2003_15_DET_KC,2301.0,2003,0.0,53.0,8.0
2003_15_DET_KC,2512.0,2003,0.0,53.0,7.0
2003_15_DET_KC,2699.0,2003,0.0,77.0,8.0
2003_15_DET_KC,2867.0,2003,0.0,72.0,6.0
2003_15_GB_SD,35.0,2003,0.0,60.0,7.0
2003_15_GB_SD,240.0,2003,0.0,76.0,7.0
2003_15_GB_SD,522.0,2003,0.0,80.0,5.0
2003_15_GB_SD,1276.0,2003,0.0,59.0,7.0
2003_15_GB_SD,2057.0,2003,0.0,69.0,7.0
2003_15_GB_SD,2115.0,2003,0.0,78.0,6.0
2003_15_GB_SD,2392.0,2003,0.0,71.0,5.0
2003_15_GB_SD,2992.0,2003,0.0,75.0,6.0
2003_15_GB_SD,3156.0,2003,0.0,42.0,8.0
2003_15_GB_SD,3232.0,2003,0.0,61.0,7.0
2003_15_GB_SD,3485.0,2003,0.0,68.0,6.0
2003_15_GB_SD,3839.0,2003,0.0,78.0,6.0
2003_15_HOU_TB,35.0,2003,0.0,83.0,6.0
2003_15_HOU_TB,431.0,2003,0.0,72.0,6.0
2003_15_HOU_TB,1033.0,2003,0.0,80.0,8.0
2003_15_HOU_TB,1659.0,2003,0.0,77.0,7.0
2003_15_HOU_TB,1832.0,2003,0.0,80.0,6.0
2003_15_HOU_TB,2178.0,2003,0.0,80.0,0.0
2003_15_HOU_TB,2314.0,2003,0.0,79.0,7.0
2003_15_JAX_NE,35.0,2003,0.0,66.0,3.0
2003_15_JAX_NE,293.0,2003,0.0,76.0,5.0
2003_15_JAX_NE,439.0,2003,0.0,63.0,5.0
2003_15_JAX_NE,811.0,2003,0.0,73.0,6.0
2003_15_JAX_NE,1112.0,2003,0.0,61.0,10.0
2003_15_JAX_NE,1443.0,2003,0.0,64.0,6.0
2003_15_JAX_NE,1703.0,2003,0.0,85.0,6.0
2003_15_JAX_NE,2855.0,2003,0.0,57.0,7.0
2003_15_JAX_NE,3363.0,2003,0.0,53.0,6.0
2003_15_JAX_NE,3509.0,2003,0.0,53.0,1.0
2003_15_MIN_CHI,80.0,2003,0.0,68.0,5.0
2003_15_MIN_CHI,297.0,2003,0.0,64.0,7.0
2003_15_MIN_CHI,1238.0,2003,0.0,76.0,4.0
